"user_id";"signup_date";"onboarding_date";"activation_date";"trial_start_date";"conversion_date";"country";"device";"age_clean";"acquisition_channel";"signed_up";"completed_onboarding";"activated_core_feature";"started_trial";"converted_to_paid";"active_after_30_days";"plan_type";"subscription_revenue";"marketing_spend_cleaned"
106396;"";"";"";"";"";"India";"Desktop";30;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106397;"2024-10-31";"2024-10-31";"2024-11-05";"";"";"United States";"Desktop";46;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106398;"";"";"";"";"";"United States";"Mobile";16;"Paid Ads";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;2.18
106399;"2025-05-16";"2025-05-20";"2025-05-21";"";"";"Germany";"Desktop";0;"Referral";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106400;"2024-06-22";"2024-06-26";"";"";"";"United States";"Mobile";37;"Social Media";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106401;"2025-05-15";"2025-05-16";"2025-05-20";"";"";"United Kingdom";"Mobile";20;"Referral";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106402;"";"";"";"";"";"United Kingdom";"Tablet";37;"Referral";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106403;"2025-06-16";"2025-06-18";"";"";"";"United States";"Desktop";33;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106404;"2024-11-21";"2024-11-22";"";"";"";"India";"Mobile";28;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;4.83
106405;"";"";"";"";"";"United States";"Mobile";16;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106406;"2025-09-13";"";"";"";"";"India";"Desktop";32;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106407;"2025-09-07";"2025-09-09";"";"";"";"United Kingdom";"Mobile";16;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106408;"2024-09-13";"2024-09-16";"";"";"";"Canada";"Tablet";18;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;14.88
106409;"2025-06-01";"2025-06-05";"2025-06-07";"";"";"India";"Tablet";25;"Referral";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106410;"2025-10-11";"";"";"";"";"United States";"Mobile";31;"Email Campaign";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;14.15
106411;"2024-07-25";"2024-07-26";"";"";"";"United States";"Tablet";51;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106412;"2025-08-06";"2025-08-06";"2025-08-11";"2025-08-16";"2025-08-21";"Australia";"Mobile";26;"Social Media";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Basic";29;0.0
106413;"2025-12-19";"";"";"";"";"Germany";"Desktop";0;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;10.9
106414;"2025-08-26";"";"";"";"";"Germany";"Mobile";42;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106415;"2024-11-24";"";"";"";"";"Australia";"Desktop";29;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106416;"2025-10-19";"";"";"";"";"Germany";"Mobile";43;"Email Campaign";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;13.94
106417;"";"";"";"";"";"United States";"Desktop";19;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106418;"2025-10-15";"";"";"";"";"Canada";"Mobile";38;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106419;"";"";"";"";"";"United States";"Mobile";16;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106420;"2025-06-24";"2025-06-24";"2025-06-26";"2025-06-28";"";"India";"Desktop";18;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;30.13
106421;"";"";"";"";"";"India";"Desktop";17;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106422;"2024-08-18";"";"";"";"";"United Kingdom";"Desktop";21;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;7.22
106423;"2024-10-20";"2024-10-21";"";"";"";"Germany";"Mobile";19;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106424;"2025-06-30";"2025-07-02";"2025-07-06";"";"";"Australia";"Unknown";16;"Paid Ads";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;5.89
106425;"";"";"";"";"";"United States";"Desktop";36;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106426;"2024-08-08";"";"";"";"";"United Kingdom";"Desktop";39;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;5.8
106427;"2025-01-31";"2025-01-31";"2025-02-02";"2025-02-08";"2025-02-17";"United Kingdom";"Mobile";44;"Email Campaign";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;3.23
106428;"2025-07-21";"";"";"";"";"India";"Desktop";23;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106429;"2025-01-27";"2025-01-27";"2025-01-27";"";"";"United Kingdom";"Desktop";28;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106430;"";"";"";"";"";"Canada";"Desktop";30;"Referral";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106431;"2025-06-23";"2025-06-27";"";"";"";"United States";"Mobile";50;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106432;"2025-02-25";"2025-02-26";"2025-03-01";"2025-03-08";"";"Canada";"Mobile";30;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;24.25
106433;"";"";"";"";"";"Germany";"Desktop";42;"Direct";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106434;"";"";"";"";"";"United States";"Desktop";34;"Direct";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106435;"2025-06-10";"2025-10-10";"2025-10-14";"2025-10-21";"2025-11-01";"Canada";"Mobile";23;"Referral";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Pro";79;0.0
106436;"2025-07-01";"2025-05-07";"";"";"";"United States";"Desktop";31;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106437;"2025-07-15";"2025-07-17";"2025-07-23";"";"";"Unknown";"Desktop";23;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106438;"2025-08-06";"";"";"";"";"United Kingdom";"Mobile";55;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;9.49
106439;"2024-10-03";"2024-10-05";"2024-10-07";"";"";"Germany";"Desktop";40;"Social Media";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106440;"2024-09-04";"2024-09-08";"2024-09-10";"2024-09-16";"2024-09-17";"United States";"Desktop";35;"Social Media";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Basic";29;0.0
106441;"";"";"";"";"";"India";"Desktop";24;"Direct";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106442;"";"";"";"";"";"United States";"Desktop";25;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106443;"2025-04-29";"2025-05-03";"";"";"";"United States";"Unknown";20;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106444;"2025-08-08";"2025-08-10";"2025-08-14";"2025-08-16";"";"Canada";"Mobile";37;"Referral";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106445;"";"";"";"";"";"Unknown";"Mobile";23;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106446;"2025-07-23";"";"";"";"";"United States";"Mobile";16;"Email Campaign";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;6.65
106447;"2024-09-18";"2024-09-19";"2024-09-19";"";"";"United States";"Unknown";30;"Paid Ads";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;2.97
106448;"";"";"";"";"";"Germany";"Desktop";39;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106449;"2025-07-04";"2025-07-07";"2025-07-09";"2025-07-09";"";"United States";"Tablet";38;"Direct";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106450;"2025-04-17";"2025-04-20";"2025-04-20";"2025-04-23";"";"United Kingdom";"Mobile";30;"Social Media";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106451;"2024-04-19";"2024-04-20";"2024-04-22";"";"";"Germany";"Mobile";29;"Email Campaign";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;1.26
106452;"2024-08-05";"";"";"";"";"United States";"Desktop";30;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106453;"";"";"";"";"";"Germany";"Desktop";0;"Email Campaign";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;14.15
106454;"2025-11-21";"2025-11-24";"";"";"";"United States";"Unknown";24;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106455;"2024-08-14";"2024-08-18";"2024-08-21";"";"";"United Kingdom";"Mobile";27;"Social Media";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106456;"2025-04-16";"2025-04-17";"";"";"";"Germany";"Mobile";42;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106457;"2024-02-03";"";"";"";"";"United Kingdom";"Mobile";36;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106458;"2025-03-22";"2025-03-22";"";"";"";"United Kingdom";"Mobile";20;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106459;"2024-08-11";"2024-08-11";"2024-08-16";"";"";"India";"Mobile";43;"Paid Ads";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;7.83
106460;"2025-07-14";"";"";"";"";"United States";"Desktop";0;"Email Campaign";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;3.07
106461;"2024-10-06";"2024-10-07";"2024-10-10";"";"";"United States";"Mobile";39;"Direct";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106462;"2024-04-17";"";"";"";"";"India";"Mobile";29;"Social Media";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106463;"2025-12-11";"";"";"";"";"Australia";"Desktop";39;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106464;"2024-10-28";"2024-11-01";"";"";"";"United States";"Desktop";35;"Email Campaign";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;14.19
106465;"2025-01-24";"2025-01-25";"2025-01-27";"2025-02-04";"";"United Kingdom";"Mobile";43;"Referral";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106466;"2024-06-22";"2024-06-24";"2024-06-25";"2024-07-04";"";"United States";"Tablet";40;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106467;"2025-05-30";"2025-06-01";"2025-06-03";"";"";"Unknown";"Mobile";27;"Paid Ads";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106468;"2025-07-29";"2025-08-01";"2025-08-05";"2025-08-11";"2025-08-15";"United States";"Mobile";27;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;12.38
106469;"2025-09-06";"2025-06-10";"2025-12-06";"";"";"United States";"Mobile";25;"Paid Ads";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;12.85
106470;"";"";"";"";"";"United States";"Unknown";27;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106471;"2025-05-14";"";"";"";"";"Unknown";"Desktop";50;"Referral";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106472;"2025-12-05";"2025-12-05";"";"";"";"India";"Mobile";21;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;9.06
106473;"2025-04-26";"2025-04-30";"2025-05-02";"2025-05-08";"";"United Kingdom";"Desktop";23;"Referral";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106474;"";"";"";"";"";"Canada";"Mobile";34;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106475;"2025-08-14";"";"";"";"";"United States";"Mobile";25;"Referral";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106476;"";"";"";"";"";"United States";"Desktop";23;"Paid Ads";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;2.12
106477;"2025-05-22";"2025-05-26";"";"";"";"Canada";"Tablet";32;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106478;"2025-02-16";"2025-02-18";"2025-02-23";"2025-02-28";"2025-03-08";"Germany";"Desktop";37;"Referral";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;0.0
106479;"2025-03-09";"2025-03-09";"2025-09-04";"2025-09-12";"2025-09-20";"United States";"Tablet";34;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Pro";79;4.3
106480;"2025-03-19";"2025-03-22";"2025-03-26";"";"";"India";"Desktop";30;"Paid Ads";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;5.15
106481;"2025-11-25";"";"";"";"";"Australia";"Desktop";39;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;11.85
106482;"2025-11-03";"2025-11-06";"2025-11-07";"2025-11-13";"2025-11-23";"Germany";"Mobile";31;"Organic Search";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;0.0
106483;"2025-09-20";"2025-09-22";"2025-09-25";"2025-09-25";"2025-10-05";"United States";"Desktop";33;"Social Media";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;0.0
106484;"2025-01-16";"2025-01-19";"2025-01-20";"2025-01-25";"2025-02-06";"United States";"Mobile";31;"Organic Search";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Pro";79;0.0
106485;"2025-01-21";"";"";"";"";"India";"Mobile";0;"Referral";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106486;"2025-05-08";"2025-05-10";"2025-05-16";"";"";"United States";"Desktop";48;"Direct";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106487;"2024-09-28";"2024-10-01";"";"";"";"Germany";"Desktop";30;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;12.96
106488;"2024-11-23";"";"";"";"";"India";"Mobile";36;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106489;"2025-11-16";"2025-11-19";"2025-11-25";"2025-11-27";"";"India";"Mobile";40;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;12.5
106490;"2025-12-05";"";"";"";"";"Germany";"Unknown";33;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;8.43
106491;"2024-06-04";"2024-04-09";"";"";"";"Australia";"Desktop";23;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106492;"2025-03-26";"";"";"";"";"United States";"Desktop";0;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106493;"2025-04-29";"2025-04-30";"";"";"";"United States";"Mobile";31;"Social Media";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106494;"";"";"";"";"";"United States";"Desktop";26;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106495;"2024-09-15";"2024-09-15";"";"";"";"United States";"Mobile";39;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;12.04
106496;"2025-08-10";"2025-08-10";"2025-08-10";"";"";"India";"Mobile";31;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106497;"2025-09-18";"";"";"";"";"United States";"Mobile";26;"Referral";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106498;"2024-11-16";"";"";"";"";"United States";"Desktop";24;"Email Campaign";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;9.42
106499;"2025-04-17";"2025-04-17";"2025-04-19";"2025-04-23";"2025-04-25";"India";"Mobile";43;"Direct";"Yes";"Yes";"Yes";"Yes";"Yes";"No";"Enterprise";199;0.0
106500;"2024-09-17";"2024-09-19";"";"";"";"United Kingdom";"Desktop";37;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106501;"2025-10-26";"";"";"";"";"United Kingdom";"Mobile";26;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106502;"2025-01-30";"";"";"";"";"India";"Tablet";29;"Referral";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106503;"2025-09-04";"2025-09-06";"2025-09-06";"2025-09-15";"";"Australia";"Desktop";19;"Email Campaign";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;3.89
106504;"2025-11-17";"2025-11-21";"";"";"";"Germany";"Desktop";20;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;4.87
106505;"2025-07-20";"2025-07-21";"2025-07-27";"";"";"United States";"Mobile";30;"Organic Search";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;0.0
106506;"2025-10-30";"2025-10-30";"2025-10-31";"2025-11-01";"2025-11-15";"Germany";"Desktop";33;"Organic Search";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Pro";79;0.0
106507;"2025-03-26";"2025-03-30";"2025-03-30";"";"";"India";"Mobile";30;"Paid Ads";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;10.25
106508;"2025-12-12";"2025-12-15";"2025-12-20";"2025-12-23";"2025-12-26";"United States";"Tablet";27;"Organic Search";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Enterprise";199;0.0
106509;"2024-08-14";"2024-08-18";"2024-08-23";"2024-08-29";"";"United States";"Desktop";33;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106510;"2025-07-28";"2025-07-29";"2025-07-30";"2025-08-08";"";"Australia";"Tablet";25;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106511;"2025-09-28";"2025-09-30";"";"";"";"India";"Tablet";26;"Direct";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106512;"";"";"";"";"";"Unknown";"Desktop";35;"Paid Ads";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;9.16
106513;"2025-01-14";"2025-01-17";"";"";"";"Germany";"Desktop";45;"Email Campaign";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106514;"2025-08-14";"";"";"";"";"Germany";"Desktop";22;"Referral";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106515;"2024-10-10";"2024-10-11";"";"";"";"United States";"Desktop";20;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106516;"2025-05-27";"";"";"";"";"Canada";"Desktop";28;"Referral";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106517;"2025-06-13";"2025-06-14";"";"";"";"India";"Tablet";40;"Organic Search";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106518;"";"";"";"";"";"United Kingdom";"Mobile";45;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106519;"";"";"";"";"";"United States";"Desktop";36;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106520;"2024-04-29";"2024-04-29";"";"";"";"United States";"Mobile";30;"Referral";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106521;"2024-02-12";"2024-04-12";"2024-04-12";"";"";"Australia";"Desktop";28;"Paid Ads";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;2.5
106522;"";"";"";"";"";"United States";"Mobile";40;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106523;"2024-10-21";"2024-10-25";"";"";"";"Australia";"Tablet";33;"Paid Ads";"Yes";"Yes";"No";"No";"No";"Not Applicable";"Not Converted";0;0.73
106524;"";"";"";"";"";"United Kingdom";"Desktop";44;"Email Campaign";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;14.14
106525;"2024-07-18";"2024-07-18";"2024-07-22";"";"";"Australia";"Desktop";44;"Paid Ads";"Yes";"Yes";"Yes";"No";"No";"Not Applicable";"Not Converted";0;9.79
106526;"2024-06-22";"2024-06-24";"2024-06-24";"2024-06-26";"2024-07-10";"Canada";"Desktop";19;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Pro";79;7.54
106527;"2025-01-21";"";"";"";"";"United States";"Mobile";38;"Referral";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106528;"";"";"";"";"";"United States";"Mobile";39;"Paid Ads";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;12.72
106529;"";"";"";"";"";"United Kingdom";"Desktop";0;"Organic Search";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106530;"";"";"";"";"";"United States";"Mobile";34;"Referral";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106531;"";"";"";"";"";"Australia";"Desktop";30;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106532;"2024-09-10";"2024-09-10";"2024-10-10";"2024-10-14";"";"Australia";"Mobile";34;"Email Campaign";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;4.31
106533;"2024-12-19";"";"";"";"";"United States";"Desktop";0;"Paid Ads";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;2.28
106534;"2024-06-29";"";"";"";"";"United States";"Mobile";21;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106535;"2025-07-22";"2025-07-25";"2025-07-30";"2025-08-01";"";"India";"Mobile";37;"Paid Ads";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;5.86
106536;"2025-11-18";"";"";"";"";"Canada";"Mobile";30;"Organic Search";"Yes";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106537;"2024-11-15";"2024-11-16";"2024-11-21";"2024-11-21";"";"United Kingdom";"Desktop";27;"Organic Search";"Yes";"Yes";"Yes";"Yes";"No";"Not Applicable";"Not Converted";0;0.0
106538;"";"";"";"";"";"United States";"Desktop";39;"Social Media";"No";"No";"No";"No";"No";"Not Applicable";"Not Converted";0;0.0
106539;"2025-02-18";"2025-02-20";"2025-02-22";"2025-03-01";"2025-03-06";"Australia";"Mobile";32;"Referral";"Yes";"Yes";"Yes";"Yes";"Yes";"Yes";"Basic";29;0.0
